Data_de_firma,AgreementId,Region,Country,DaysInc,1000/dies_entre_acords,Year,Month,no.d'acords_de_pau_signats
2001-02-09,145,Americas,Colombia,7.0,142.8571429,2001,2,106
2001-01-31,184,Americas,Colombia,9.0,111.1111111,2001,1,106
2000-12-14,1146,Americas,Colombia,48.0,20.83333333,2000,12,106
2000-11-22,1126,Americas,Colombia,22.0,45.45454545,2000,11,106
2000-10-30,1149,Americas,Colombia,23.0,43.47826087,2000,10,106
2000-10-18,174,Americas,Colombia,12.0,83.33333333,2000,10,106
2000-08-03,1137,Americas,Colombia,76.0,13.15789474,2000,8,106
2000-07-25,172,Americas,Colombia,9.0,111.1111111,2000,7,106
2000-07-03,1136,Americas,Colombia,22.0,45.45454545,2000,7,106
2000-03-10,1134,Americas,Colombia,115.0,8.695652174,2000,3,106
2000-03-02,160,Americas,Colombia,8.0,125.0,2000,3,106
2000-02-23,161,Americas,Colombia,8.0,125.0,2000,2,106
2000-01-28,1133,Americas,Colombia,26.0,38.46153846,2000,1,106
1999-12-20,1132,Americas,Colombia,39.0,25.64102564,1999,12,106
1999-12-03,176,Americas,Colombia,17.0,58.82352941,1999,12,106
1999-11-20,177,Americas,Colombia,13.0,76.92307692,1999,11,106
1999-11-05,178,Americas,Colombia,15.0,66.66666667,1999,11,106
1999-10-25,180,Americas,Colombia,11.0,90.90909091,1999,10,106
1999-06-10,1148,Americas,Colombia,137.0,7.299270073,1999,6,106
1999-05-06,155,Americas,Colombia,35.0,28.57142857,1999,5,106
1999-01-25,1129,Americas,Colombia,101.0,9.900990099,1999,1,106
1999-01-09,1128,Americas,Colombia,16.0,62.5,1999,1,106
1998-10-08,1145,Americas,Colombia,93.0,10.75268817,1998,10,106
1998-07-29,150,Americas,Colombia,71.0,14.08450704,1998,7,106
1998-07-15,156,Americas,Colombia,14.0,71.42857143,1998,7,106
1998-02-09,171,Americas,Colombia,156.0,6.41025641,1998,2,106
1997-11-01,1034,Americas,Colombia,100.0,10.0,1997,11,106
1997-06-03,1122,Americas,Colombia,151.0,6.622516556,1997,6,106
1997-01-21,1124,Americas,Colombia,133.0,7.518796992,1997,1,106
1996-04-11,1121,Americas,Colombia,285.0,3.50877193,1996,4,106
1996-02-08,1120,Americas,Colombia,63.0,15.87301587,1996,2,106
1996-01-15,1119,Americas,Colombia,24.0,41.66666667,1996,1,106
1995-12-27,1118,Americas,Colombia,19.0,52.63157895,1995,12,106
1995-10-01,1117,Americas,Colombia,87.0,11.49425287,1995,10,106
1994-06-30,148,Americas,Colombia,458.0,2.183406114,1994,6,106
1994-06-14,919,Americas,Colombia,16.0,62.5,1994,6,106
1994-05-26,147,Americas,Colombia,19.0,52.63157895,1994,5,106
1994-04-09,173,Americas,Colombia,47.0,21.27659574,1994,4,106
1994-02-15,1111,Americas,Colombia,53.0,18.86792453,1994,2,106
1994-01-14,1110,Americas,Colombia,32.0,31.25,1994,1,106
1993-12-18,1341,Americas,Colombia,27.0,37.03703704,1993,12,106
1992-06-29,1109,Americas,Colombia,537.0,1.862197393,1992,6,106
1992-03-20,164,Americas,Colombia,101.0,9.900990099,1992,3,106
1992-03-03,1106,Americas,Colombia,17.0,58.82352941,1992,3,106
1992-02-07,1105,Americas,Colombia,25.0,40.0,1992,2,106
1991-11-10,1104,Americas,Colombia,89.0,11.23595506,1991,11,106
1991-09-06,1103,Americas,Colombia,65.0,15.38461538,1991,9,106
1991-07-19,1102,Americas,Colombia,49.0,20.40816327,1991,7,106
1991-07-01,163,Americas,Colombia,18.0,55.55555556,1991,7,106
1991-06-15,1100,Americas,Colombia,16.0,62.5,1991,6,106
1991-06-06,166,Americas,Colombia,9.0,111.1111111,1991,6,106
1991-05-27,151,Americas,Colombia,10.0,100.0,1991,5,106
1991-05-17,158,Americas,Colombia,10.0,100.0,1991,5,106
1991-03-06,1098,Americas,Colombia,72.0,13.88888889,1991,3,106
1991-02-15,149,Americas,Colombia,19.0,52.63157895,1991,2,106
1991-01-29,1092,Americas,Colombia,17.0,58.82352941,1991,1,106
1991-01-10,1091,Americas,Colombia,19.0,52.63157895,1991,1,106
1990-12-28,1094,Americas,Colombia,13.0,76.92307692,1990,12,106
1990-10-21,1099,Americas,Colombia,68.0,14.70588235,1990,10,106
1990-10-10,1090,Americas,Colombia,11.0,90.90909091,1990,10,106
1990-09-28,1089,Americas,Colombia,12.0,83.33333333,1990,9,106
1990-09-14,1097,Americas,Colombia,14.0,71.42857143,1990,9,106
1990-08-26,920,Americas,Colombia,19.0,52.63157895,1990,8,106
1990-03-09,168,Americas,Colombia,170.0,5.882352941,1990,3,106
2010-08-10,1083,Americas,Colombia/Venezuela,4141.987205,0.241430007,2010,8,106
2010-06-16,801,Africa (excl MENA),Comoros/Anjouan,4196.987205,0.238266154,2010,6,8
2003-12-20,618,Africa (excl MENA),Comoros/Anjouan,2370.0,0.421940928,2003,12,8
2001-12-23,1334,Africa (excl MENA),Comoros/Anjouan,727.0,1.375515818,2001,12,8
2001-09-01,1715,Africa (excl MENA),Comoros/Anjouan,113.0,8.849557522,2001,9,8
2001-02-17,621,Africa (excl MENA),Comoros/Anjouan,196.0,5.102040816,2001,2,8
2000-08-26,619,Africa (excl MENA),Comoros/Anjouan,175.0,5.714285714,2000,8,8
1999-04-23,620,Africa (excl MENA),Comoros/Anjouan,491.0,2.036659878,1999,4,8
1997-12-13,1035,Africa (excl MENA),Comoros/Anjouan,496.0,2.016129032,1997,12,8
1990-04-03,887,Americas,Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua,11575.9872,0.086385721,1990,4,1
2008-12-22,720,Africa (excl MENA),Cote d'Ivoire,4737.987205,0.211060089,2008,12,17
2007-11-28,674,Africa (excl MENA),Cote d'Ivoire,390.0,2.564102564,2007,11,17
2007-03-27,1261,Africa (excl MENA),Cote d'Ivoire,246.0,4.06504065,2007,3,17
2007-03-04,119,Africa (excl MENA),Cote d'Ivoire,23.0,43.47826087,2007,3,17
2006-11-01,701,Africa (excl MENA),Cote d'Ivoire,123.0,8.130081301,2006,11,17
2005-10-21,536,Africa (excl MENA),Cote d'Ivoire,376.0,2.659574468,2005,10,17
2005-06-29,363,Africa (excl MENA),Cote d'Ivoire,114.0,8.771929825,2005,6,17
2005-04-06,489,Africa (excl MENA),Cote d'Ivoire,84.0,11.9047619,2005,4,17
2004-07-30,210,Africa (excl MENA),Cote d'Ivoire,250.0,4.0,2004,7,17
2003-07-04,421,Africa (excl MENA),Cote d'Ivoire,392.0,2.551020408,2003,7,17
2003-05-03,200,Africa (excl MENA),Cote d'Ivoire,62.0,16.12903226,2003,5,17
2003-03-07,195,Africa (excl MENA),Cote d'Ivoire,57.0,17.54385965,2003,3,17
2003-01-26,473,Africa (excl MENA),Cote d'Ivoire,40.0,25.0,2003,1,17
2003-01-13,1053,Africa (excl MENA),Cote d'Ivoire,13.0,76.92307692,2003,1,17
2002-11-01,208,Africa (excl MENA),Cote d'Ivoire,73.0,13.69863014,2002,11,17
2002-10-17,199,Africa (excl MENA),Cote d'Ivoire,15.0,66.66666667,2002,10,17
2002-09-29,540,Africa (excl MENA),Cote d'Ivoire,18.0,55.55555556,2002,9,17
1991-07-13,1229,Europe and Eurasia,Croatia/Slovenia/Yugoslavia (former),11109.9872,0.090009105,1991,7,29
1997-10-03,1220,Europe and Eurasia,Croatia/Yugoslavia (former),8835.987205,0.113173546,1997,10,29
1996-12-19,1219,Europe and Eurasia,Croatia/Yugoslavia (former),288.0,3.472222222,1996,12,29
1996-08-23,287,Europe and Eurasia,Croatia/Yugoslavia (former),118.0,8.474576271,1996,8,29
1996-01-15,1218,Europe and Eurasia,Croatia/Yugoslavia (former),221.0,4.524886878,1996,1,29
1995-11-22,1217,Europe and Eurasia,Croatia/Yugoslavia (former),54.0,18.51851852,1995,11,29
1995-11-12,563,Europe and Eurasia,Croatia/Yugoslavia (former),10.0,100.0,1995,11,29
1995-10-03,1181,Europe and Eurasia,Croatia/Yugoslavia (former),40.0,25.0,1995,10,29
1995-08-08,1468,Europe and Eurasia,Croatia/Yugoslavia (former),56.0,17.85714286,1995,8,29
1994-12-02,1200,Europe and Eurasia,Croatia/Yugoslavia (former),249.0,4.016064257,1994,12,29
1994-03-29,324,Europe and Eurasia,Croatia/Yugoslavia (former),248.0,4.032258065,1994,3,29
1994-01-19,1875,Europe and Eurasia,Croatia/Yugoslavia (former),69.0,14.49275362,1994,1,29
1993-09-15,1464,Europe and Eurasia,Croatia/Yugoslavia (former),126.0,7.936507937,1993,9,29
1993-07-23,1463,Europe and Eurasia,Croatia/Yugoslavia (former),54.0,18.51851852,1993,7,29
1993-07-15,1462,Europe and Eurasia,Croatia/Yugoslavia (former),8.0,125.0,1993,7,29
1993-06-16,1938,Europe and Eurasia,Croatia/Yugoslavia (former),29.0,34.48275862,1993,6,29
1993-04-06,1461,Europe and Eurasia,Croatia/Yugoslavia (former),71.0,14.08450704,1993,4,29
1993-03-18,1460,Europe and Eurasia,Croatia/Yugoslavia (former),19.0,52.63157895,1993,3,29
1992-10-20,1459,Europe and Eurasia,Croatia/Yugoslavia (former),149.0,6.711409396,1992,10,29
1992-09-30,1458,Europe and Eurasia,Croatia/Yugoslavia (former),20.0,50.0,1992,9,29
1992-09-11,1295,Europe and Eurasia,Croatia/Yugoslavia (former),19.0,52.63157895,1992,9,29
1992-07-29,1851,Europe and Eurasia,Croatia/Yugoslavia (former),44.0,22.72727273,1992,7,29
1992-05-23,1882,Europe and Eurasia,Croatia/Yugoslavia (former),67.0,14.92537313,1992,5,29
1992-01-02,1019,Europe and Eurasia,Croatia/Yugoslavia (former),142.0,7.042253521,1992,1,29
1991-12-16,1888,Europe and Eurasia,Croatia/Yugoslavia (former),17.0,58.82352941,1991,12,29
1991-11-06,1649,Europe and Eurasia,Croatia/Yugoslavia (former),40.0,25.0,1991,11,29
1991-10-18,1452,Europe and Eurasia,Croatia/Yugoslavia (former),19.0,52.63157895,1991,10,29
1991-09-22,1450,Europe and Eurasia,Croatia/Yugoslavia (former),26.0,38.46153846,1991,9,29
1991-09-01,1647,Europe and Eurasia,Croatia/Yugoslavia (former),21.0,47.61904762,1991,9,29
2016-12-31,1913,Africa (excl MENA),Democratic Republic of Congo,1806.987205,0.55340735,2016,12,26
2015-12-10,2133,Africa (excl MENA),Democratic Republic of Congo,387.0,2.583979328,2015,12,26
2013-12-12,793,Africa (excl MENA),Democratic Republic of Congo,728.0,1.373626374,2013,12,26
2013-01-16,788,Africa (excl MENA),Democratic Republic of Congo,330.0,3.03030303,2013,1,26
2009-03-23,722,Africa (excl MENA),Democratic Republic of Congo,1395.0,0.716845878,2009,3,26
2008-02-02,1190,Africa (excl MENA),Democratic Republic of Congo,415.0,2.409638554,2008,2,26
2008-01-23,671,Africa (excl MENA),Democratic Republic of Congo,10.0,100.0,2008,1,26
2006-11-29,893,Africa (excl MENA),Democratic Republic of Congo,420.0,2.380952381,2006,11,26
2006-11-18,895,Africa (excl MENA),Democratic Republic of Congo,11.0,90.90909091,2006,11,26
2006-07-26,894,Africa (excl MENA),Democratic Republic of Congo,115.0,8.695652174,2006,7,26
2003-04-02,404,Africa (excl MENA),Democratic Republic of Congo,1211.0,0.825763832,2003,4,26
2003-03-06,455,Africa (excl MENA),Democratic Republic of Congo,27.0,37.03703704,2003,3,26
2002-12-16,394,Africa (excl MENA),Democratic Republic of Congo,80.0,12.5,2002,12,26
2002-04-19,623,Africa (excl MENA),Democratic Republic of Congo,241.0,4.149377593,2002,4,26
2001-08-24,213,Africa (excl MENA),Democratic Republic of Congo,238.0,4.201680672,2001,8,26
2001-05-04,356,Africa (excl MENA),Democratic Republic of Congo,112.0,8.928571429,2001,5,26
1999-07-10,319,Africa (excl MENA),Democratic Republic of Congo,664.0,1.506024096,1999,7,26
1999-04-18,1043,Africa (excl MENA),Democratic Republic of Congo,83.0,12.04819277,1999,4,26
2002-07-30,477,Africa (excl MENA),Democratic Republic of Congo/Rwanda,7074.987205,0.141343012,2002,7,26
2007-11-09,675,Africa (excl MENA),Democratic Republic of Congo/Rwanda/(African Great Lakes),5146.987205,0.194288418,2007,11,26
2003-02-10,1193,Africa (excl MENA),Democratic Republic of Congo/Uganda,6879.987205,0.145349108,2003,2,26
2002-09-06,236,Africa (excl MENA),Democratic Republic of Congo/Uganda,157.0,6.369426752,2002,9,26
2001-05-12,624,Africa (excl MENA),Djibouti,7518.987205,0.132996635,2001,5,26
2000-02-07,197,Africa (excl MENA),Djibouti,460.0,2.173913043,2000,2,26
1994-12-26,245,Africa (excl MENA),Djibouti,1869.0,0.535045479,1994,12,26
2010-06-06,721,Africa (excl MENA),Djibouti/Eritrea,4206.987205,0.237699796,2010,6,26
1999-06-11,604,Asia and Pacific,(East Timor),8219.987205,0.121654691,1999,6,4
1999-05-07,4,Asia and Pacific,(East Timor),35.0,28.57142857,1999,5,4
1999-05-05,294,Asia and Pacific,East Timor,8256.987205,0.121109549,1999,5,4
1999-04-21,367,Asia and Pacific,East Timor,14.0,71.42857143,1999,4,4
1998-10-26,141,Americas,Ecuador/Peru,8447.987205,0.118371391,1998,10,16
1998-01-26,925,Americas,Ecuador/Peru,273.0,3.663003663,1998,1,16
1995-02-28,353,Americas,Ecuador/Peru,1063.0,0.940733772,1995,2,16
1995-02-17,352,Americas,Ecuador/Peru,11.0,90.90909091,1995,2,16
1994-10-04,424,Americas,El Salvador,9930.987205,0.100694924,1994,10,16
1994-05-19,593,Americas,El Salvador,138.0,7.246376812,1994,5,16
1993-09-08,246,Americas,El Salvador,253.0,3.95256917,1993,9,16
1993-02-05,552,Americas,El Salvador,215.0,4.651162791,1993,2,16
1992-12-22,332,Americas,El Salvador,45.0,22.22222222,1992,12,16
1992-01-16,474,Americas,El Salvador,341.0,2.93255132,1992,1,16
1991-12-31,465,Americas,El Salvador,16.0,62.5,1991,12,16
1991-09-25,467,Americas,El Salvador,97.0,10.30927835,1991,9,16
1991-04-27,456,Americas,El Salvador,151.0,6.622516556,1991,4,16
1990-07-26,265,Americas,El Salvador,275.0,3.636363636,1990,7,16
1990-05-21,387,Americas,El Salvador,66.0,15.15151515,1990,5,16
1990-04-04,393,Americas,El Salvador,47.0,21.27659574,1990,4,16
2018-09-16,2098,Africa (excl MENA),Eritrea/Ethiopia,1182.987205,0.845317681,2018,9,24
2018-07-09,2097,Africa (excl MENA),Eritrea/Ethiopia,69.0,14.49275362,2018,7,24
2000-12-12,221,Africa (excl MENA),Eritrea/Ethiopia,6418.0,0.155811779,2000,12,24
2000-06-18,261,Africa (excl MENA),Eritrea/Ethiopia,177.0,5.649717514,2000,6,24
1999-08-31,554,Africa (excl MENA),Eritrea/Ethiopia,292.0,3.424657534,1999,8,24
1999-07-12,1290,Africa (excl MENA),Eritrea/Ethiopia,50.0,20.0,1999,7,24
1998-11-08,471,Africa (excl MENA),Eritrea/Ethiopia,246.0,4.06504065,1998,11,24
1998-06-26,599,Africa (excl MENA),Eritrea/Ethiopia,135.0,7.407407407,1998,6,24
2018-09-05,2099,Africa (excl MENA),Eritrea/Ethiopia/Somalia/Ogaden,1193.987205,0.837529913,2018,9,24
2018-07-30,2100,Africa (excl MENA),Eritrea/Somalia,1230.987205,0.812356129,2018,7,24
1999-05-01,627,Africa (excl MENA),Eritrea/Sudan,8260.987205,0.121050908,1999,5,24
1991-07-22,1300,Africa (excl MENA),Ethiopia,11100.9872,0.090082078,1991,7,24
2017-08-31,1910,Africa (excl MENA),Ethiopia/Kenya,1563.987205,0.63939142,2017,8,24
2012-01-12,1948,Africa (excl MENA),Ethiopia/Kenya,2058.0,0.485908649,2012,1,24
2009-11-02,2047,Africa (excl MENA),Ethiopia/Kenya,801.0,1.248439451,2009,11,24
2009-07-28,2052,Africa (excl MENA),Ethiopia/Kenya,97.0,10.30927835,2009,7,24
2009-07-19,1944,Africa (excl MENA),Ethiopia/Kenya,9.0,111.1111111,2009,7,24
2018-10-21,2231,Africa (excl MENA),Ethiopia/Ogaden,1147.987205,0.871089848,2018,10,24
2012-09-07,1082,Africa (excl MENA),Ethiopia/Ogaden,2235.0,0.447427293,2012,9,24
2010-10-12,2037,Africa (excl MENA),Ethiopia/Ogaden,696.0,1.436781609,2010,10,24
2010-07-29,1080,Africa (excl MENA),Ethiopia/Ogaden,75.0,13.33333333,2010,7,24
2007-05-07,1854,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,5332.987205,0.187512169,2007,5,24
2007-03-10,1856,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,58.0,17.24137931,2007,3,24
1997-05-15,1855,Africa (excl MENA),Ethiopia/Somalia/Ogaden/Puntland,3586.0,0.278862242,1997,5,24
1990-09-12,1887,Cross-regional,France/Germany/Russia/United Kingdom/United States of America,11413.9872,0.087611803,1990,9,1
1994-10-07,8,Africa (excl MENA),Gabon,9927.987205,0.100725351,1994,10,1
2008-09-09,725,Europe and Eurasia,Georgia/Abkhazia,4841.987205,0.206526775,2008,9,59
2005-05-12,1059,Europe and Eurasia,Georgia/Abkhazia,1216.0,0.822368421,2005,5,59
2004-01-19,1056,Europe and Eurasia,Georgia/Abkhazia,479.0,2.087682672,2004,1,59
2003-10-08,1511,Europe and Eurasia,Georgia/Abkhazia,103.0,9.708737864,2003,10,59
2001-03-16,609,Europe and Eurasia,Georgia/Abkhazia,936.0,1.068376068,2001,3,59
2000-02-03,1510,Europe and Eurasia,Georgia/Abkhazia,407.0,2.457002457,2000,2,59
1999-06-09,412,Europe and Eurasia,Georgia/Abkhazia,239.0,4.184100418,1999,6,59
1998-12-21,25,Europe and Eurasia,Georgia/Abkhazia,170.0,5.882352941,1998,12,59
1998-10-18,307,Europe and Eurasia,Georgia/Abkhazia,64.0,15.625,1998,10,59
1998-09-24,23,Europe and Eurasia,Georgia/Abkhazia,24.0,41.66666667,1998,9,59
1998-09-02,22,Europe and Eurasia,Georgia/Abkhazia,22.0,45.45454545,1998,9,59
1998-07-25,21,Europe and Eurasia,Georgia/Abkhazia,39.0,25.64102564,1998,7,59
1998-05-25,20,Europe and Eurasia,Georgia/Abkhazia,61.0,16.39344262,1998,5,59
1998-04-28,18,Europe and Eurasia,Georgia/Abkhazia,27.0,37.03703704,1998,4,59
1998-01-22,17,Europe and Eurasia,Georgia/Abkhazia,96.0,10.41666667,1998,1,59
1997-12-18,525,Europe and Eurasia,Georgia/Abkhazia,35.0,28.57142857,1997,12,59
1997-11-19,342,Europe and Eurasia,Georgia/Abkhazia,29.0,34.48275862,1997,11,59
1997-08-14,546,Europe and Eurasia,Georgia/Abkhazia,97.0,10.30927835,1997,8,59
1997-06-12,9,Europe and Eurasia,Georgia/Abkhazia,63.0,15.87301587,1997,6,59
1994-07-21,603,Europe and Eurasia,Georgia/Abkhazia,1057.0,0.946073794,1994,7,59
1994-05-14,247,Europe and Eurasia,Georgia/Abkhazia,68.0,14.70588235,1994,5,59
1994-04-04,361,Europe and Eurasia,Georgia/Abkhazia,40.0,25.0,1994,4,59
1994-01-13,13,Europe and Eurasia,Georgia/Abkhazia,81.0,12.34567901,1994,1,59
1993-12-01,12,Europe and Eurasia,Georgia/Abkhazia,43.0,23.25581395,1993,12,59
1993-09-27,1693,Europe and Eurasia,Georgia/Abkhazia,65.0,15.38461538,1993,9,59
1993-07-27,249,Europe and Eurasia,Georgia/Abkhazia,62.0,16.12903226,1993,7,59
1992-08-28,1025,Europe and Eurasia,Georgia/Abkhazia,333.0,3.003003003,1992,8,59
2008-08-12,724,Europe and Eurasia,Georgia/(Abkhazia)/(Ossetia),4869.987205,0.205339349,2008,8,59
2004-08-13,1804,Europe and Eurasia,Georgia/Ossetia,6329.987205,0.157978202,2004,8,59
2008-11-03,1780,Europe and Eurasia,Georgia/Russia/(Abkhazia),4786.987205,0.20889966,2008,11,59
2008-09-15,1781,Europe and Eurasia,Georgia/Russia/(Abkhazia),49.0,20.40816327,2008,9,59
2002-03-29,1779,Europe and Eurasia,Georgia/Russia/Abkhazia,7197.987205,0.138927727,2002,3,59
2002-02-11,1778,Europe and Eurasia,Georgia/Russia/Abkhazia,46.0,21.73913043,2002,2,59
2002-01-17,1777,Europe and Eurasia,Georgia/Russia/Abkhazia,25.0,40.0,2002,1,59
2001-08-14,1776,Europe and Eurasia,Georgia/Russia/Abkhazia,156.0,6.41025641,2001,8,59
2001-05-11,1775,Europe and Eurasia,Georgia/Russia/Abkhazia,95.0,10.52631579,2001,5,59
2001-04-16,1774,Europe and Eurasia,Georgia/Russia/Abkhazia,25.0,40.0,2001,4,59
2001-01-23,1785,Europe and Eurasia,Georgia/Russia/Abkhazia,83.0,12.04819277,2001,1,59
2000-07-11,1773,Europe and Eurasia,Georgia/Russia/Abkhazia,196.0,5.102040816,2000,7,59
2000-01-19,1803,Europe and Eurasia,Georgia/Russia/Abkhazia,174.0,5.747126437,2000,1,59
1999-11-17,1704,Europe and Eurasia,Georgia/Russia/(Abkhazia),8060.987205,0.124054284,1999,11,59
1999-04-29,1784,Europe and Eurasia,Georgia/Russia/Abkhazia,8262.987205,0.121021608,1999,4,59
1999-02-11,1783,Europe and Eurasia,Georgia/Russia/Abkhazia,77.0,12.98701299,1999,2,59
1998-03-31,1782,Europe and Eurasia,Georgia/Russia/Abkhazia,317.0,3.154574132,1998,3,59
1994-04-04,524,Europe and Eurasia,Georgia/Russia/Abkhazia,1457.0,0.686341798,1994,4,59
1993-04-09,1026,Europe and Eurasia,Georgia/Russia/(Abkhazia),10473.9872,0.095474625,1993,4,59
1992-09-03,10,Europe and Eurasia,Georgia/Russia/Abkhazia,10691.9872,0.093527983,1992,9,59
2004-08-14,1698,Europe and Eurasia,Georgia/Russia/Ossetia,6328.987205,0.158003163,2004,8,59
2002-10-29,1697,Europe and Eurasia,Georgia/Russia/Ossetia,655.0,1.526717557,2002,10,59
2001-04-23,1696,Europe and Eurasia,Georgia/Russia/Ossetia,554.0,1.805054152,2001,4,59
2000-12-13,1695,Europe and Eurasia,Georgia/Russia/(Ossetia),7668.987205,0.130395315,2000,12,59
2000-11-17,1694,Europe and Eurasia,Georgia/Russia/Ossetia,7694.987205,0.129954732,2000,11,59
1997-09-26,1703,Europe and Eurasia,Georgia/Russia/Ossetia,1148.0,0.871080139,1997,9,59
1996-05-16,1031,Europe and Eurasia,Georgia/Russia/Ossetia,498.0,2.008032129,1996,5,59
1994-10-31,1029,Europe and Eurasia,Georgia/Russia/Ossetia,563.0,1.776198934,1994,10,59
1994-07-05,1707,Europe and Eurasia,Georgia/Russia/(Ossetia),10021.9872,0.09978061,1994,7,59
1993-09-14,1701,Europe and Eurasia,Georgia/Russia/(Ossetia),294.0,3.401360544,1993,9,59
1992-07-04,1700,Europe and Eurasia,Georgia/Russia/Ossetia,10752.9872,0.092997414,1992,7,59
1992-06-24,1699,Europe and Eurasia,Georgia/Russia/(Ossetia),10762.9872,0.092911009,1992,6,59
1996-12-29,254,Americas,Guatemala,9113.987205,0.109721462,1996,12,12
1996-12-12,278,Americas,Guatemala,17.0,58.82352941,1996,12,12
1996-09-19,292,Americas,Guatemala,84.0,11.9047619,1996,9,12
1996-05-06,291,Americas,Guatemala,136.0,7.352941176,1996,5,12
1995-03-31,283,Americas,Guatemala,402.0,2.487562189,1995,3,12
1994-06-23,296,Americas,Guatemala,281.0,3.558718861,1994,6,12
1994-03-29,334,Americas,Guatemala,86.0,11.62790698,1994,3,12
1994-01-10,382,Americas,Guatemala,78.0,12.82051282,1994,1,12
1991-07-25,383,Americas,Guatemala,900.0,1.111111111,1991,7,12
1991-04-26,289,Americas,Guatemala,90.0,11.11111111,1991,4,12
1990-06-01,704,Americas,Guatemala,329.0,3.039513678,1990,6,12
1990-03-30,309,Americas,Guatemala,63.0,15.87301587,1990,3,12
2016-10-12,1915,Africa (excl MENA),Guinea,1886.987205,0.5299453,2016,10,6
2010-01-15,763,Africa (excl MENA),Guinea,2462.0,0.406173842,2010,1,6
1998-12-15,79,Africa (excl MENA),Guinea-Bissau,8397.987205,0.119076152,1998,12,6
1998-11-01,185,Africa (excl MENA),Guinea-Bissau,44.0,22.72727273,1998,11,6
1998-08-26,323,Africa (excl MENA),Guinea-Bissau,67.0,14.92537313,1998,8,6
1998-07-26,1040,Africa (excl MENA),Guinea-Bissau,31.0,32.25806452,1998,7,6
1994-09-18,1805,Americas,Haiti,9946.987205,0.100532953,1994,9,5
1993-07-01,27,Americas,Haiti,444.0,2.252252252,1993,7,5
1992-02-25,29,Americas,Haiti,492.0,2.032520325,1992,2,5
2009-10-30,1940,Americas,Honduras,4425.987205,0.225938294,2009,10,5
2009-07-22,845,Americas,Honduras,100.0,10.0,2009,7,5
1995-04-01,1838,Asia and Pacific,India/Assam,9751.987205,0.102543203,1995,4,42
2020-01-27,2362,Asia and Pacific,India/Bodoland,684.9872045,1.459881285,2020,1,42
2003-02-10,652,Asia and Pacific,India/Bodoland,6195.0,0.1614205,2003,2,42
2000-03-29,1047,Asia and Pacific,India/Bodoland,1048.0,0.954198473,2000,3,42
1993-02-20,30,Asia and Pacific,India/Bodoland,2594.0,0.385505012,1993,2,42
2011-07-18,1716,Asia and Pacific,India/Darjeeling,3799.987205,0.263158781,2011,7,42
2005-12-06,1717,Asia and Pacific,India/Darjeeling,2050.0,0.487804878,2005,12,42
1994-02-28,1292,Asia and Pacific,India/Darjeeling,4299.0,0.232612235,1994,2,42
2015-06-09,1835,Asia and Pacific,India/Manipur,2377.987205,0.420523709,2015,6,42
2005-04-26,1836,Asia and Pacific,India/Mizoram,6073.987205,0.164636501,2005,4,42
1994-07-27,1837,Asia and Pacific,India/Mizoram,3926.0,0.254712175,1994,7,42
1993-09-29,31,Asia and Pacific,India/Mizoram,301.0,3.322259136,1993,9,42
2004-07-30,1057,Asia and Pacific,India/Nagaland,6343.987205,0.157629574,2004,7,42
2003-01-23,1834,Asia and Pacific,India/Nagaland,554.0,1.805054152,2003,1,42
2002-09-23,1833,Asia and Pacific,India/Nagaland,122.0,8.196721311,2002,9,42
2002-07-11,1832,Asia and Pacific,India/Nagaland,74.0,13.51351351,2002,7,42
2001-06-14,1049,Asia and Pacific,India/Nagaland,392.0,2.551020408,2001,6,42
1997-07-25,1839,Asia and Pacific,India/Nagaland,1420.0,0.704225352,1997,7,42
2021-02-25,2370,Asia and Pacific,India/Pakistan,289.9872045,3.448428015,2021,2,42
2007-02-21,1524,Asia and Pacific,India/Pakistan,5118.0,0.195388824,2007,2,42
1999-02-21,446,Asia and Pacific,India/Pakistan,2922.0,0.342231348,1999,2,42
1998-09-23,1443,Asia and Pacific,India/Pakistan,151.0,6.622516556,1998,9,42
1991-04-06,1522,Asia and Pacific,India/Pakistan,2727.0,0.366703337,1991,4,42
1993-08-23,631,Asia and Pacific,India/Tripura,10337.9872,0.096730629,1993,8,42
2005-08-15,450,Asia and Pacific,Indonesia/Aceh,5962.987205,0.167701182,2005,8,42
2002-12-16,1689,Asia and Pacific,Indonesia/Aceh,973.0,1.027749229,2002,12,42
2002-12-09,325,Asia and Pacific,Indonesia/Aceh,7.0,142.8571429,2002,12,42
2002-05-10,100,Asia and Pacific,Indonesia/Aceh,213.0,4.694835681,2002,5,42
2002-02-03,101,Asia and Pacific,Indonesia/Aceh,96.0,10.41666667,2002,2,42
2001-07-01,102,Asia and Pacific,Indonesia/Aceh,217.0,4.608294931,2001,7,42
2001-04-04,103,Asia and Pacific,Indonesia/Aceh,88.0,11.36363636,2001,4,42
2001-03-18,104,Asia and Pacific,Indonesia/Aceh,17.0,58.82352941,2001,3,42
2001-03-01,105,Asia and Pacific,Indonesia/Aceh,17.0,58.82352941,2001,3,42
2001-02-22,106,Asia and Pacific,Indonesia/Aceh,7.0,142.8571429,2001,2,42
2001-01-09,109,Asia and Pacific,Indonesia/Aceh,44.0,22.72727273,2001,1,42
